State,District,Taluka/Tehsil,Latitude,Longitude
Goa,South Goa,Sanguem,15.26053163023876,74.21369078157622
Gujarat,Ahmadabad,Ahmadabad,23.02406287280432,72.59374269492838
Gujarat,Ahmadabad,Dhandhuka,22.277945789002047,72.02174534497169
Gujarat,Ahmadabad,Dholka,22.75255637718895,72.40549994282816
Gujarat,Ahmadabad,Sanand,22.955439552593067,72.3034200393995
Gujarat,Ahmadabad,Viramgam,23.188712132516404,72.07625867590778
Gujarat,Amreli,Amreli,21.587501816017834,71.18908624328421
Gujarat,Amreli,Babra,21.87534369599956,71.26754906856873
Gujarat,Amreli,Dhari,21.299068481544207,71.06643039583199
Gujarat,Amreli,Jafarabad,20.90654487521507,71.3314708832062
Gujarat,Amreli,Khambha,21.128525626299588,71.21015901138978
Gujarat,Amreli,Kundla,21.302974601211556,71.43024614469029
Gujarat,Amreli,Lathi,21.701524093612065,71.45256814942611
Gujarat,Amreli,Lilia,21.53378503455105,71.42710230592454
Gujarat,Amreli,Rajula,21.044608178165767,71.44700968078516
Gujarat,Amreli,Vadia,21.61846149112534,70.971617163494
Gujarat,Amreli,n.a. ( 1307),21.29057313681119,70.87963512379041
Gujarat,Amreli,n.a. ( 1370),20.980797194137207,71.57719541278087
Gujarat,Amreli,n.a. ( 1375),20.976131308075765,71.64676911295619
Gujarat,Anand,Anand,22.587008590963283,73.05024723830694
Gujarat,Anand,Borsad,22.361726460646498,72.92648965927107
Gujarat,Anand,Khambhat,22.38627235698388,72.56445914117211
Gujarat,Anand,Petlad,22.51791397999939,72.77980306744507
Gujarat,Aravalli,Bayad,23.26542086748168,73.29280254549997
Gujarat,Aravalli,Bhiloda,23.73376589192497,73.3023972400944
Gujarat,Aravalli,Meghraj,23.53610871135805,73.54298145922594
Gujarat,Aravalli,Modasa,23.46654733633874,73.27818211396443
Gujarat,Banas Kantha,Danta,24.20146634501733,72.84996858466522
Gujarat,Banas Kantha,Dhanera,24.51828962235177,72.16394537487682
Gujarat,Banas Kantha,Disa,24.284883256218126,72.07730497930851
Gujarat,Banas Kantha,Diyodar,24.14099927395854,71.70527289326381
Gujarat,Banas Kantha,Kankrej,23.992295980079643,71.86585663354488
Gujarat,Banas Kantha,Palanpur,24.256296853950644,72.49310420484925
Gujarat,Banas Kantha,Tharad,24.490589675106534,71.71576281124334
Gujarat,Banas Kantha,Vadgam,24.046533130650793,72.53048148260828
Gujarat,Banas Kantha,Vav,24.30961476811083,71.44700682484746
Gujarat,Bharuch,Amod,21.95458500399813,72.91216422078989
Gujarat,Bharuch,Ankleshwar,21.593715410525242,72.99252763025011
Gujarat,Bharuch,Bharuch,21.77035745845567,72.9859433912303
Gujarat,Bharuch,Hansot Mahal,21.543029356365338,72.76885745400594
Gujarat,Bharuch,Jambusar,22.050954889254196,72.68992500694756
Gujarat,Bharuch,Jhagadia,21.724495397469894,73.27296621519903
Gujarat,Bharuch,Vagra,21.78885460813815,72.71968779411876
Gujarat,Bharuch,Valia,21.563281013310792,73.28405287226227
Gujarat,Bhavnagar,Bhavnagar,21.74238382935273,72.10560273244475
Gujarat,Bhavnagar,Gariyadhar,21.533077523410782,71.62845221915975
Gujarat,Bhavnagar,Ghogha,21.684784857177924,72.27240642596857
Gujarat,Bhavnagar,Mahuva,21.200841114543415,71.75872323527618
Gujarat,Bhavnagar,Palitana,21.494646719928834,71.80990978532233
Gujarat,Bhavnagar,Sihor,21.662821884968135,71.91053710406969
Gujarat,Bhavnagar,Talaja,21.35412388458153,72.03786103623762
Gujarat,Bhavnagar,Umrala,21.81241330932613,71.74684209468097
Gujarat,Bhavnagar,Valabhipur,21.95077004207214,71.89600951517099
Gujarat,Bhavnagar,n.a. ( 1154),22.217030979635158,72.36838793867655
Gujarat,Bhavnagar,n.a. ( 1198),22.139506380774026,72.3055431938258
Gujarat,Bhavnagar,n.a. ( 1232),21.78702085499416,72.13706052993024
Gujarat,Botad,Botad,22.162794056563744,71.64637348325218
Gujarat,Botad,Gadhada,21.933609544985757,71.580632330351
Gujarat,Chhota Udaipur,Chhota Udaipur,22.25973791512668,74.03450345910684
Gujarat,Chhota Udaipur,Jetpur Pavi,22.31836277760975,73.84103722225325
Gujarat,Chhota Udaipur,Naswadi,22.003067271816906,73.8521527177465
Gujarat,Chhota Udaipur,Sankheda,22.194695311188458,73.63992902884094
Gujarat,Chhota Udaipur,Tilakwada,21.994216275312297,73.61472903440627
Gujarat,Dahod,Dahod,22.804041492518508,74.29961868655276
Gujarat,Dahod,Devgadh Bariya,22.64738067588939,73.82337352024062
Gujarat,Dahod,Jhalod,23.038922837768812,74.166859468951
Gujarat,Dahod,Limkheda,22.77710616951928,74.06323620108839
Gujarat,Devbhumi Dwarka,Bhanvad,21.933186723578043,69.80249461972556
Gujarat,Devbhumi Dwarka,Dwarka,22.253002818627028,69.09413391906884
Gujarat,Devbhumi Dwarka,Kalyanpur,22.063339523031797,69.3848429877411
Gujarat,Devbhumi Dwarka,Khambhaliya,22.21386194611764,69.63900372738601
Gujarat,Gandhinagar,Dahegam,23.16524177246474,72.88436489348541
Gujarat,Gandhinagar,Gandhinagar,23.216942291498455,72.674414019338
Gujarat,Gandhinagar,Kalol,23.24687567517257,72.51541802479277
Gujarat,Gir Somnath,Kodinar,20.840358137067096,70.78693236349713
Gujarat,Gir Somnath,Talala,21.042624472151097,70.60816418148991
Gujarat,Gir Somnath,Veraval,20.908586642621234,70.51149779848403
Gujarat,Jamnagar,Dhrol,22.528095987140777,70.47251278993136
Gujarat,Jamnagar,Jam Jodhpur,21.93957992594668,70.06813038518557
Gujarat,Jamnagar,Jamnagar,22.424981708593364,70.13725883781244
Gujarat,Jamnagar,Jodiya,22.732675230543176,70.46442258179994
Gujarat,Jamnagar,Kalavad,22.17146420399507,70.39053075576776
Gujarat,Jamnagar,Lalpur,22.216834961273193,69.96642142426457
Gujarat,Jamnagar,n.a. ( 1037),22.888494110030567,70.46168048261282
Gujarat,Jamnagar,n.a. ( 1049),22.686418215108954,70.26356479191308
Gujarat,Jamnagar,n.a. ( 1082),22.715195282952497,70.24465039131869
Gujarat,Jamnagar,n.a. ( 1087),22.68930639153138,70.24505127351539
Gujarat,Jamnagar,n.a. ( 1089),22.683233482732255,70.2363634268428
Gujarat,Jamnagar,n.a. ( 1090),22.683252955845656,70.24118796250892
Gujarat,Jamnagar,n.a. ( 1096),22.643573608131643,70.21818128249645
Gujarat,Jamnagar,n.a. ( 1103),22.598666979302376,70.1900994795261
Gujarat,Jamnagar,n.a. ( 1106),22.582163210755972,70.18169477121661
Gujarat,Junagadh,Bhesan,21.563461140004193,70.74486609950814
Gujarat,Junagadh,Junagadh,21.507322160487043,70.52734971425772
Gujarat,Junagadh,Keshod,21.29740329530934,70.24992154825412
Gujarat,Junagadh,Maliya,21.10130104876393,70.36224361276744
Gujarat,Junagadh,Manavadar,21.51534171944492,70.14435938502848
Gujarat,Junagadh,Mangrol,21.218272552888426,70.12098655751784
Gujarat,Junagadh,Mendarda,21.288563286971335,70.47966473905574
Gujarat,Junagadh,Una,20.857908380522257,71.0426749991878
Gujarat,Junagadh,Vanthli,21.45861921894676,70.34772726432338
Gujarat,Junagadh,Visavadar,21.36765745735855,70.7583406231917
Gujarat,Junagadh,n.a. ( 1315),21.102004470951027,70.85097439642823
Gujarat,Junagadh,n.a. ( 1337),21.130336641034624,70.51757862938034
Gujarat,Kachchh,Anjar,23.116676358901493,70.06432833753755
Gujarat,Kachchh,Bhachau,23.347454628624035,70.45221385881125
Gujarat,Kachchh,Bhuj,23.489363551059775,69.69742844004176
Gujarat,Kachchh,Lakhpat,23.610561464294385,68.78758365298516
Gujarat,Kachchh,Mandvi,22.961922012694274,69.34761866647793
Gujarat,Kachchh,Mundra,22.91354767725204,69.72715452254417
Gujarat,Kachchh,Nakhtarana,23.405087250755308,69.28451833757522
Gujarat,Kachchh,Naliya,23.22394300487152,68.91193393216365
Gujarat,Kachchh,Rapar,23.602436480711944,70.76532910879031
Gujarat,Kachchh,n.a. ( 1070),22.77498748431552,69.64296911746166
Gujarat,Kachchh,n.a. ( 1074),22.777729287591878,69.63639487638312
Gujarat,Kachchh,n.a. ( 1075),22.75831602873136,69.6483357164667
Gujarat,Kachchh,n.a. ( 913),23.862427819312902,70.24428560494701
Gujarat,Kheda,Kapadvanj,23.016220457487467,73.08035241880076
Gujarat,Kheda,Mahemdavad,22.845001615802303,72.78326057788854
Gujarat,Kheda,Matar,22.669793798850037,72.6326660312921
Gujarat,Kheda,Nadiad,22.739176216780653,72.93133227117626
Gujarat,Kheda,Thasra,22.814527290179914,73.22940015255212
Gujarat,Kheda,Vadasinor,23.10504072926477,73.40417330042101
Gujarat,Mahesana,Chanasma,23.54686625687072,72.12729017628101
Gujarat,Mahesana,Kadi,23.250489527021436,72.33166056184552
Gujarat,Mahesana,Kheralu,23.901040796935366,72.68627948650364
Gujarat,Mahesana,Mahesana,23.52098570408502,72.37551815614492
Gujarat,Mahesana,Vijapur,23.554460573406722,72.70185841659836
Gujarat,Mahesana,Visnagar,23.68161374318134,72.52016655339177
Gujarat,Mahisagar,Lunavada,23.179942298340844,73.60027879952773
Gujarat,Mahisagar,Santrampur,23.226811866207317,73.88776487949202
Gujarat,Morbi,Halvad,22.991223268097663,71.15644459792468
Gujarat,Morbi,Maliya Miyana,23.042021982223055,70.7784315092083
Gujarat,Morbi,Morbi,22.762113377564745,70.80541290000593
Gujarat,Morbi,Wankaner,22.585575573508798,70.9940833278212
Gujarat,Narmada,Dediapada,21.638636568590485,73.6537185842847
Gujarat,Narmada,Rajpipla,21.854808509500188,73.60631861406533
Gujarat,Narmada,Sagbara,21.497162040812842,73.80830033376175
Gujarat,Navsari,Chikhli,20.733247426325562,73.1514749689391
Gujarat,Navsari,Gandevi,20.80601455497647,72.97512944935242
Gujarat,Navsari,Navsari,20.94705554352817,72.92057244490749
Gujarat,Navsari,Vansada,20.730077981377367,73.3472557274364
Gujarat,Panch Mahals,Godhra,22.84940544747545,73.66049547250137
Gujarat,Panch Mahals,Halol,22.454681374948322,73.5433430659955
Gujarat,Panch Mahals,Jambughoda,22.373433786176705,73.70570129334354
Gujarat,Panch Mahals,Kalol,22.642941822466685,73.52228708795198
