State,District,Taluka/Tehsil,Latitude,Longitude
None,None,Dagadarthi,14.677099453663958,79.88816524248287
None,None,Dagarua,25.798533117404162,87.64479201688046
None,None,Dahanu,19.97765134311466,72.88366183309459
None,None,Dahegoan,19.251091949357736,79.7307446109624
None,None,Dahi,22.1190548763632,74.61225998862437
None,None,Dahina ST,28.28947820689162,76.43477205740645
None,None,Daitari,21.15524146383118,85.83484413595455
None,None,Dakkili,14.07743612948076,79.5319708428173
None,None,Dalgaon (Pt),26.550966749248513,92.18461528175384
None,None,Dalhousie,32.54991158810595,75.94609192538941
None,None,Dalmau,26.082225089437017,81.11186521898924
None,None,Daloda,23.909414922701323,75.02819477497202
None,None,Dalsinghsarai,25.668807778339474,85.83742482384459
None,None,Dalu,25.286845281529423,90.17697481027783
None,None,Damalgre,25.49860859462791,90.06065935060435
None,None,Daman,20.72008183757342,70.92830861820453
None,None,Damargidda,16.84837605559217,77.52533092062852
None,None,Dambo Rongjeng,25.695838352425586,90.82249002961157
None,None,Dambuen Circle,29.085474208716423,96.08544943485742
None,None,Dambuk Adc,28.337074727901197,95.5491440113729
None,None,Damera,18.083879041323538,79.65785348142691
None,None,Dameracherla,16.750142103260465,79.59907539635351
None,None,Damin Circle,28.206286313719108,93.21282266583651
None,None,Dammapeta,17.339580217593173,80.95012157234979
None,None,Damoh,23.766855765950666,79.47436842259533
None,None,Damonjodi,18.7711496486967,82.94327805589614
None,None,Danda,24.13283064857488,83.93927699816952
None,None,Dandai,24.10777506817157,83.62549951193114
None,None,Dandari,25.495668394849,86.290070289315
None,None,Dandepally,18.985927605772126,79.1597527278091
None,None,Dandkhora,25.59011107280101,87.66599296435913
None,None,Dangarpora,34.44062515383747,74.50857639636389
None,None,Danghiwacha,34.37472025735101,74.32501560951766
None,None,Dangtal Revenue Circle,26.424831789578,90.47569383228691
None,None,Daniawan,25.428880250862477,85.28847578456171
None,None,Dansal,32.88441916308537,75.047707724144
None,None,Danta,24.201819356224266,72.84514357231278
None,None,Danta Ramgarh,27.35995575209696,75.2283751122163
None,None,Dantan - I,21.93353982478805,87.28685392629934
None,None,Dantan - Ii,21.949028572493823,87.4128441430344
None,None,Dantewada,18.849670873782312,81.3806761427318
None,None,Danthalapalle,17.490639028878142,79.7149953991908
None,None,Dantiwada,24.402066380642317,72.34223975646663
None,None,Danyantinagar,23.81146226465776,79.45876410661275
None,None,Dapoli,17.760703365363288,73.21902088028087
None,None,Daporijo Hq,28.002370332363327,94.18116465146286
None,None,Darak Circle,28.30726912763877,94.5261891591862
None,None,Darauli,26.119408020071855,84.14588692621909
None,None,Daraundha,26.0860419397684,84.49238390873602
None,None,Darbha,18.824766085859473,81.86984107046025
None,None,Darbhanga,26.185448031876398,85.94545074792335
None,None,Dareeni,32.27963204988263,76.21896265687737
None,None,Darhal,33.5661600586866,74.48768508904658
None,None,Dariapur,25.825060336797737,85.04736709236948
None,None,Daring Circle,27.895521267072535,94.78077861457645
None,None,Daringbadi,19.92009138504661,84.10455152397562
None,None,Darjeeling Pulbazar,27.093096137240366,88.14044723599658
None,None,Darlaghat,31.273195911727687,76.94539977966815
None,None,Darlawn,24.080064282078634,92.91880932067465
None,None,Darsi,15.757745231722948,79.66535391953607
None,None,Daru,23.994389845506863,85.57760058798071
None,None,Darwha,20.32048015195788,77.77117658651437
None,None,Daryapur,20.955831261569017,77.32900123882258
None,None,Dasada,23.245755832949325,71.77988070526776
None,None,Dasamantapur,19.064138946883713,82.88762582131801
None,None,Dasapalla,20.342296207554533,84.81854562870087
None,None,Daskroi,22.961748109924024,72.63845841241019
None,None,Daspur - I,22.567052136625943,87.68419835946344
None,None,Daspur - Ii,22.555346457852714,87.80057976956427
None,None,Dasturabad,19.082197045326154,78.88534191526486
None,None,Dasua,31.753488551923343,75.68801046756433
None,None,Dataganj,27.920885890597592,79.33990658475037
None,None,Datia,25.591838721541013,78.51578018283051
None,None,Datia Nagar,25.660497197020526,78.44981517668838
None,None,Dattirajeru,18.38330522670412,83.37750450719373
None,None,Daudnagar,25.042599119411,84.44812714710825
None,None,Daund,18.4514222018896,74.45467636302085
None,None,Dausa,26.951800833548063,76.35822483635684
None,None,Davanagere,14.39330711945247,75.9908969388436
None,None,Dawath,25.319844086646736,84.2350546309795
None,None,Dayalpur ST,28.340782039416826,77.43414765121753
None,None,Debagarh,21.57124994882855,84.7218073668633
None,None,Debai,28.198823515397024,78.29681729508161
None,None,Debeyar Co Circle,27.244379952247783,93.03960680378933
None,None,Debra,22.430459970169295,87.59009836286646
None,None,Dechu,26.768739404223822,72.25624068224926
None,None,Dediapada,21.635056579730023,73.64653101551217
None,None,Deed Circle,27.612672374009552,93.68646388359659
None,None,Deeg,27.46575076758261,77.29003779423462
None,None,Deesa,24.27125512034554,72.12472276632604
None,None,Defence Colony,28.5678979100156,77.2603547973746
None,None,Degana,26.86045773681256,74.23518749819031
None,None,Deganga,22.711212343139273,88.66639202092519
None,None,Deglur,18.487496171225533,77.55112124957058
None,None,Deha,31.035183282661958,77.47128478255519
None,None,Dehar,31.429616329927487,76.87418962502475
None,None,Dehgam,23.161398815605704,72.88384558277646
None,None,Dehradun,30.32089768929242,78.0733600086876
None,None,Dehri,24.906323469166214,84.1738250623181
None,None,Delanga,20.065439326091614,85.73654598864694
None,None,Delhi Cantonment,28.591615152735823,77.12711887068618
None,None,Delwara,24.81700752139835,73.74418479756082
None,None,Demdema,25.85135357619247,90.07564812079093
None,None,Denduluru,16.77696703965322,81.18920376315528
None,None,Denkada,18.060565311163987,83.44694335446188
None,None,Denkanikottai,12.507729015001473,77.80347099613202
None,None,Dentam,27.26682499798429,88.1644909789818
None,None,Deo,24.624263349135234,84.40393737884192
None,None,Deoband,29.73220402992287,77.67686661564102
None,None,Deobhog,19.906366426744555,82.62843896844554
None,None,Deodar,24.17301672410556,71.77575241718527
None,None,Deogarh,25.50667819497516,73.96973024626249
None,None,Deoghar,24.4780560299624,86.6317530601967
None,None,Deola,20.443794437715738,74.23218680669672
None,None,Deolgaon Raja,20.06992520780397,76.1554502113334
None,None,Deoli,20.613418701315332,78.42687972862701
None,None,Deoli,25.85171511284065,75.42793373222584
None,None,Deomali Adc,27.13909786480221,95.53731728055865
None,None,Deoni,18.244797024179192,77.02759363990002
None,None,Deori,24.50296514613917,86.18839827317072
None,None,Deori,20.974853917243127,80.37111749698497
None,None,Deori,23.37934292463125,79.05033716652147
None,None,Deori,23.127615358386652,78.70105709525116
None,None,Deoria,26.578021098969305,83.82263947603624
None,None,Deosar,24.27429996603418,82.31451398984261
None,None,Depalpur,22.84822615399182,75.57586950914896
None,None,Dera Baba Nanak,31.979094504278866,75.02712905751427
None,None,Dera Bassi,30.52233841131041,76.84268347881907
None,None,Dera Gopipur,31.884987855160617,76.21516566685047
None,None,Derabish,20.54508056011782,86.31570786523025
None,None,Derapur,26.492204118778037,79.77911510128696
None,None,Dergaon,26.690598211613977,93.98330258471142
None,None,Desaiganj (Vadasa),20.619176921358928,80.02221763441705
None,None,Desali Circle,28.360023571222484,96.15779570147939
None,None,Deshopran,21.81512262103903,87.8255425214011
None,None,Desri,25.632518806788106,85.42017870561222
None,None,Desuri,25.306731976359533,73.54158968418774
None,None,Detroj-Rampura,23.34557022441828,72.1700442078238
None,None,Devadurga,16.34496972037185,76.97139265947096
None,None,Devakottai,9.903124412111806,78.83847563619783
None,None,Devalthal,29.689401083523364,80.20269935428487
None,None,Devanahalli,13.25743799732563,77.70991043175637
None,None,Devanakonda,15.5518010897571,77.61260213526013
None,None,Devarakadra,16.59755374603595,77.84473931186906
None,None,Devarakonda,16.699361421998834,78.90155178110926
None,None,Devarapalle,17.034241324764974,81.51899355469006
None,None,Devarapalle,17.979838448099173,82.9685400344921
None,None,Devaruppula,17.59285151479841,79.33656432739694
None,None,Devendranagar,24.598471410876247,80.32940993268406
None,None,Devgad,16.397998046691587,73.49399384411946
None,None,Devgadbaria,22.674984317671314,73.90962269615066
None,None,Devikulam,10.140585543549195,77.07522526909305
None,None,Devipatnam,17.33484203453432,81.70047816602799
None,None,Devipur,24.384848572015972,86.59301632887643
None,None,Devprayag,30.211516966093733,78.60470102610932
None,None,Devsar,33.75025696183257,75.06553523267455
None,None,Dewal,30.07688850135309,79.66185477855453
None,None,Dewas,22.950563563399044,76.07522843859162
None,None,Dewas Nagar,22.964020508507684,76.05635760249706
None,None,Dhaka,26.70366800348104,85.19992118725867
None,None,Dhakuakhana (Pt-I),27.209491424211027,94.4725599280317
None,None,Dhalbhumgarh,22.527886270955854,86.56324733228186
None,None,Dhama,21.28006779978074,83.97693569859025
None,None,Dhamanagar,20.928552516266482,86.45316923269274
None,None,Dhamangaon Railway,20.78724052008044,78.17005655698836
None,None,Dhamara Marine,20.816098845357345,86.91027880870418
None,None,Dhamdaha,25.74138479902701,87.22584727012101
None,None,Dhamdha,21.3896908983556,81.34725021073271
None,None,Dhami,31.170566888819852,77.03301187938986
None,None,Dhampur,29.264060161542933,78.5234878837223
None,None,Dhamtari,20.676135510386167,81.57710027344942
None,None,Dhanaau,25.26748294567824,71.10855581863007
None,None,Dhanarua,25.35929895977084,85.11496601345038
None,None,Dhanaulti,30.45068067842895,78.20905590361362
None,None,Dhanaura,28.931869125299496,78.2276601052946
None,None,Dhanbad-Cum-Kenduadih-Cum-Jagata,23.78121982973382,86.40219346558933
None,None,Dhand ST,29.850501592994412,76.62436276691525
None,None,Dhandhuka,22.372458556840403,72.00005176115889
None,None,Dhanera,24.56032165145522,72.07702946864784
None,None,Dhaniakhali,22.974443387264735,88.09150110625778
None,None,Dhanora,20.239204116497664,80.35433018294329
None,None,Dhanora,22.483637945527086,79.79992161896645
None,None,Dhanpur,22.641364288000293,74.11311120892132
None,None,Dhansiripar,25.737029982536214,93.65545264731585
None,None,Dhansura,23.340517256652216,73.19056449062744
None,None,Dhanupali,21.428294021943902,84.00979941801755
None,None,Dhanwada,16.669304116770036,77.69437924869874
None,None,Dhanwar,24.397237517942944,85.96419752630209
None,None,Dhar,22.597752662000662,75.31678780127483
None,None,Dhar Kalan,32.41672711365188,75.81348849922402
None,None,Dharakote,19.62830331622608,84.59576830952403
None,None,Dharamgarh,19.859613071329292,82.77352288400493
None,None,Dharamkot,30.956535966252915,75.21330607194099
None,None,Dharampur,20.509265947249357,73.30347389209798
None,None,Dharampuri,22.233685035252087,75.43434950453621
None,None,Dharangaon,21.046777729240713,75.34467857068967
None,None,Dharapuram,10.770597221146271,77.55630321709042
None,None,Dharbandora,15.376637583814396,74.20215994132221
None,None,Dharchula,30.213359511941288,80.59676707564478
None,None,Dharhara,25.227812076300694,86.44435666855952
None,None,Dhari,21.29568721198163,71.05046256400885
None,None,Dhari,29.378114428674188,79.70768933683628
None,None,Dhariawad,24.0737463420226,74.41483479599292
None,None,Dharmabad,18.76314985661856,77.68303474634213
None,None,Dharmanagar,24.38008494062381,92.17432562129578
None,None,Dharmapuri,18.955951511366045,79.06932934112619
None,None,Dharmapuri,12.031080144002713,78.0410310528604
None,None,Dharmaram,18.69691450131876,79.2140215564679
None,None,Dharmasagar,17.97792589977591,79.43010894108818
None,None,Dharmasala,20.743751466279008,86.16417881487072
None,None,Dharmavaram,14.401873624518196,77.75192222371119
None,None,Dharmpur,31.80570500961844,76.72750028199229
None,None,Dharmsala,32.23547304556195,76.34975889562637
None,None,Dharni,21.480207553323126,76.93106783283628
None,None,Dharoor,16.263508276879634,77.63900688271897
None,None,Dharpally,18.597653214140024,78.33674464391251
None,None,Dharuadihi,22.053026656531856,84.19509256108114
None,None,Dharuhera ST,28.188607130981513,76.75598933161396
None,None,Dharur,18.886278071068194,76.18367178825719
None,None,Dharur,17.31851840875719,77.80964159810382
None,None,Dharwad,15.495669685782081,74.98271761688429
None,None,Dharwala,32.48242441595495,76.31828923757188
None,None,Dhatwal,31.500751700164678,76.5718056325457
None,None,Dhauj ST,28.36283658579829,77.18037589937106
None,None,Dhaulana,28.643874918024974,77.66114619078785
None,None,Dhaulchhina,29.645997716674366,79.82711125511602
None,None,Dhaulpur,26.69654907857537,77.87756170923217
None,None,Dhauntari,30.598606174436213,78.53961086369797
None,None,Dhaurahara,27.9601723635312,81.12439066729362
None,None,Dhekiajuli (Pt),26.676644415252014,92.48580149655058
None,None,Dhemaji,27.44158330667509,94.53470433029868
None,None,Dhenkanal Sadar,20.63369208271954,85.56190064256461
None,None,Dhimarkheda,23.486261545233535,80.4144471524236
None,None,Dhing,26.44963820434042,92.50201669324423
None,None,Dhira,32.008430718255084,76.43055087220026
None,None,Dhod,27.557039966029325,75.01805840609036
None,None,Dholera,22.23385135259458,72.22009941795744
None,None,Dholi (Moraul),26.019885644133513,85.55870886730591
None,None,Dholka,22.614386451535374,72.36813502041468
None,None,Dhone,15.373067161168239,77.85278195837772
None,None,Dhoomakot,29.671220135296046,79.01653937837644
None,None,Dhoraji,21.70082979616402,70.38227952343523
None,None,Dhorimanna,25.2275824299296,71.44628276800864
None,None,Dhrangadhra,22.97938503142642,71.47577794102774
None,None,Dhrol,22.539764850085376,70.45711585676551
None,None,Dhubri,26.060415856594002,90.00582823453459
None,None,Dhule,20.885500417137873,74.73661774988692
None,None,Dhupguri,26.691830041724113,89.00832717589851
None,None,Dhuraiya,24.971483426773634,87.10849895647003
None,None,Dhuri,30.395675766136815,75.80272324571595
None,None,Dhurki,24.11836309716426,83.47222155833872
None,None,Dhusuri,20.88577143018813,86.5799566423485
None,None,Dhyari,29.518512103682383,79.99599805790366
None,None,Diamond Harbour - I,22.207732458244184,88.18102703771743
None,None,Diamond Harbour - Ii,22.2440702174588,88.14408226077413
None,None,Dibrugarh East,27.498245998432584,94.98608774549936
None,None,Dibrugarh West,27.355035503920163,94.78702715810235
None,None,Dichpally,18.620742875417392,78.20566966399423
None,None,Didihat,29.787261300655768,80.25982784450801
None,None,Didwana,27.32370567905564,74.58419683894577
None,None,Digapahandi,19.340716482496383,84.6048376193515
None,None,Dighalbank,26.389456651757033,87.85108061905999
None,None,Dighwara,25.741053392057854,84.99113543260684
None,None,Diglipur,13.266047619406045,92.95592815438856
None,None,Digod,25.28747635376975,76.17996253088663
None,None,Digras,20.10130318720983,77.76538866156207
None,None,Dilawarpur,19.051340942674155,78.2439867296067
None,None,Dimapur Sadar,25.893546903880964,93.71955137097189
None,None,Dimow,27.122641352604102,94.70477316716817
None,None,Dinanagar,32.10222175136397,75.43202287923307
None,None,Dinapur-Cum-Khagaul,25.64725562927799,85.03010547815532
None,None,Dinara,25.24886561309483,84.09805861673674
None,None,Dindiguleast,10.27829405579629,78.053976209923
None,None,Dindigulwest,10.407135313822687,77.86044692706719
None,None,Dindori,20.26053136323859,73.78081332201211
None,None,Dindori,22.896866149612936,81.00832711663837
None,None,Dinga Amb,32.58342364761116,75.34300587648184
None,None,Dinhata - I,26.124932083128147,89.44519154924167
None,None,Dinhata - Ii,26.10313111730154,89.56287427263133
None,None,Diphu,25.894329227852214,93.4669022514151
None,None,Dirang Adc,27.4498940505417,92.23454913152958
None,None,Dirba,30.064899728094126,76.00175264456041
None,None,Dispur,26.143728547903102,91.79745122374088
None,None,Dissing Passo Circle,26.98074308566913,93.20562473202392
None,None,Diu,20.42192489362987,72.87638281690369
None,None,Diyun Eac,27.559653095504927,96.10232502652592
None,None,Dobhi,24.512297464324902,84.90647058327485
None,None,Doboka,26.116230047389408,92.89591410011758
None,None,Doda,33.167013082101604,75.50185467190667
None,None,Dodamarg,15.74010555641097,74.04088830598799
None,None,Dodda Ballapur,13.334230205075032,77.47500298694341
None,None,Dodra Kwar,31.2612963654804,78.14490431263017
None,None,Dohad,22.8441676537519,74.32135578071161
None,None,Doimukh Sdo,27.186671071090576,93.77203064526577
None,None,Doiwala,30.21279979901153,78.1025902563129
None,None,Dolariya,22.603115548838446,77.60557809964186
None,None,Dollungmukh Circle,27.618601407838714,94.16809755281353
None,None,Dolvan,20.911913591786686,73.40747666792362
None,None,Doma,17.09128209912015,77.83336075656241
None,None,Domakonda,18.258896703341392,78.44566845875974
None,None,Domariyaganj,27.191981664068148,82.6260464186456
None,None,Domchanch,24.502704167994573,85.74977616827513
None,None,Domjur,22.628510131562273,88.22377464071396
None,None,Domkal,24.087390089958316,88.56538999921578
None,None,Donakonda,15.826636899764926,79.44261736734097
None,None,Dondi,20.544165952182897,81.12690987927387
None,None,Dondi Luhara,20.80859524757467,81.02645670765695
None,None,Dongargaon,21.025339141869267,80.87655623874686
None,None,Dongargarh,21.18470322411321,80.72561222115748
None,None,Donka,25.8528449484721,92.53497030670378
None,None,Doom Dooma,27.64176331524345,95.59969272042143
None,None,Dooru,33.70887114600907,75.14510509249958
None,None,Doraguda,19.197056547352382,82.97527853596084
None,None,Doravarisatram,13.804292140379248,79.98495358730047
None,None,Dornakal,17.422084781157835,80.07753197590773
None,None,Dornala,15.905203372540925,79.01036231848214
None,None,Dornipadu,15.204640743395455,78.41264031935478
None,None,Dotoma,26.556856158010095,90.18784280880229
None,None,Doulathabad,16.986979823503336,77.55924764315888
None,None,Doultabad,17.96837714126537,78.58433228872991
None,None,Drabshalla,33.301249997669174,75.78366572383104
None,None,Drass,34.41756506470875,75.50043355794975
None,None,Drugmulla,34.570397668828726,74.33331893963067
None,None,Dubbak,18.18114316547355,78.65100479028274
None,None,Dubrajpur,23.794576922397994,87.41410567513833
None,None,Dudhan Sadhan,30.16210662318454,76.54629912652202
None,None,Dudhi,24.124813111981172,83.04040967877226
None,None,Dudhnai,25.982391732248715,90.824432024048
None,None,Dudu,26.68031112678828,75.11732504959858
None,None,Dudunghar Circle,27.54161307930462,91.67833359122473
None,None,Dug,23.967729855551116,75.85607704198465
None,None,Duggirala,16.361112273919304,80.61492383842628
None,None,Duggondi,18.00473348023061,79.79582219917039
None,None,Dugnakuri,29.890143825127318,79.93469837320396
None,None,Dulahar,31.352346936844,76.19796206749784
None,None,Duldula,22.71248441966938,84.12193026271905
None,None,Dulhin Bazar,25.373854369571895,84.84878875603383
None,None,Dulmi,23.491943122565154,85.64740365709827
None,None,Dumaria,24.451598705888564,84.41463175079087
None,None,Dumaria,22.41547744754921,86.39394996189189
None,None,Dumbriguda,18.308560238004354,82.79200475554293
None,None,Dumka,24.2563930748498,87.30365334027303
None,None,Dummugudem,17.86573230473496,80.93448859953357
None,None,Dumporijo Adc,28.002697121561756,94.33334132559337
None,None,Dumra,26.555280633380978,85.51227244569243
None,None,Dumraon,25.524211199709253,84.15202556471334
None,None,Dumri,24.011890966551757,86.08967166214423
None,None,Dumri,23.220321721993688,84.13098740483613
None,None,Dumri Katsari,26.466247833927202,85.23692826726283
None,None,Dunda,30.70008948794232,78.36983581702259
None,None,Dungarpur,23.840242898916816,73.75781378266025
None,None,Dungla,24.562130103893356,74.34230388138138
None,None,Dunguripali,20.981430075041544,83.62197397511575
None,None,Duni,25.856748510903962,75.67183917341896
None,None,Durg,21.17756709376831,81.30105544813955
None,None,Durgawati,25.229874909039896,83.49977200224747
None,None,Durgi,16.403918350574607,79.5504828551107
None,None,Durgkondal,20.25026469074416,80.88194998044996
None,None,Duttalur,14.84030643325667,79.41056538263204
None,None,Duvvur,14.868893841255094,78.66594544853785
None,None,Dwarahat,29.73841783680103,79.4210105952893
None,None,Dwarakatirumala,16.93396583339053,81.28470111764452
None,None,Dwarka,28.594519987640762,77.05395210149402
None,None,Dzongu,27.566813526107453,88.3513167467893
None,None,EGARKUND,23.75972126109342,86.78488217364102
None,None,East Lungdar,23.137502298981918,93.05463872425658
None,None,Edappadi,11.625524653724781,77.85433239524669
None,None,Edlapadu,16.212908284078267,80.25035788965646
None,None,Egra - I,21.833212811764128,87.49598056660413
None,None,Egra - Ii,21.840848639864515,87.59262433253156
None,None,Ekangarsarai,25.216491026082867,85.24053526752616
None,None,Ekma,25.993174729810526,84.53179220389177
None,None,Eligaid,18.55510338002838,79.26526120797796
None,None,Elkathurthy,18.110488062734053,79.45394858994366
None,None,Ellandakunta,18.295500388070447,79.54441960526972
None,None,Ellenabad,29.437449690985723,74.70331673234632
None,None,Eluru,16.666084073744607,81.17609173148917
None,None,Englan,26.18917789638965,94.27534257811209
None,None,English Bazar,24.995231504126835,88.08372106983163
None,None,Enkoor,17.344909128540362,80.41747184293605
None,None,Eral,8.623613084324582,78.01729561544481
None,None,Erandol,20.8801825237794,75.36295029697105
None,None,Erki(Tamar II),22.941218604872113,85.50882023354981
None,None,Ernad,11.165608077263784,76.12377202155972
None,None,Erode,11.362499577781813,77.67595785797316
None,None,Ersama,20.161444154525686,86.42722949671591
None,None,Etah,27.551201603414654,78.67578602154624
None,None,Etalin,28.80196716085205,95.95700919840696
None,None,Etapalli,19.71575921490096,80.38122289911564
None,None,Etawah,26.798839324269093,79.02964141726301
None,None,Etcherla,18.232424569701564,83.84549631577303
None,None,Etmadpur,27.302945592944006,78.14069445857706
None,None,Ettayapuram,9.176735183085537,78.02245919361194
None,None,Eturunagaram,18.334455472443363,80.34803791616446
None,None,Faizabad,26.676870617129282,82.28033701145749
None,None,Falakata,26.603150184962914,89.17568724768225
None,None,Falka,25.628294057778973,87.31199656326525
None,None,Falta,22.306318279602706,88.18129781240864
None,None,Farakka,24.7577305334078,87.91203561901862
None,None,Farasgaon,19.80218642645452,81.5277536773654
None,None,Faridabad,28.417885649431703,77.3211297101839
None,None,Faridkot,30.712907521511116,74.68687563611856
None,None,Faridpur,28.20316723168912,79.56618211326902
None,None,Faridpur Durgapur,23.640677850875885,87.3262174001772
None,None,Farooqnagar,17.049057000396015,78.16791219963693
None,None,Farrukhabad,27.305218180433048,79.494277913691
None,None,Farrukhnagar,28.394036010705133,76.79354968075364
None,None,Farsabahar,22.45672913706133,83.89519966444364
None,None,Fategarh,20.292373379124133,85.26724970587564
None,None,Fatehabad,29.517020540916707,75.44538702091818
None,None,Fatehabad,27.016433825651355,78.22219031272331
None,None,Fatehgarh,26.482484709719643,70.99407472680656
None,None,Fatehgarh Sahib,30.571916033184554,76.42277366204199
None,None,Fatehpur,24.612830645829877,85.25492106788337
None,None,Fatehpur,32.05836539469501,75.89592602495911
None,None,Fatehpur,24.04405278422325,87.00356569221513
None,None,Fatehpur,27.94807814552225,74.96175847217691
None,None,Fatehpur,25.858380240783074,80.8199164286723
None,None,Fatehpur,27.173626343471724,81.14696976072028
None,None,Fatehpur Pundri,29.71502559661089,76.59857835846425
None,None,Fatepura,23.202318782939972,74.05122486272316
None,None,Fatwah,25.47585865128937,85.24926856772241
None,None,Fazilka,30.34917762814217,74.1018685611367
None,None,Ferozepur Jhirka,27.776408331178907,76.98410872040597
None,None,Ferrargunj,11.883163590457867,92.7273504234935
None,None,Firozabad,27.18624722946367,78.40396418070885
None,None,Firozpur,30.9035822455379,74.6511232864308
None,None,Forbesganj,26.253247754371806,87.28398496817874
None,None,Frisal,33.87436890531236,74.9992681449605
None,None,G.Konduru,16.70897923550954,80.6034403984665
None,None,G.Madugula,17.998028854094496,82.5575091865613
None,None,G.Udayagiri,20.18432740610157,84.36835373428728
None,None,GAJENDRAGAD,15.737587050417371,75.89914826583129
None,None,GARUDESHWAR,21.86797048537184,73.744803911385
None,None,GULEDGUDDA,16.03999866010965,75.74484779672125
None,None,GURUMITKAL,16.75348453543461,77.36404071712629
None,None,Gabhana,28.05097162082001,77.94059391580991
None,None,Gadag,15.423518480039943,75.6183684875684
None,None,Gadarpur,29.05280525411867,79.33153755297947
None,None,Gadarwara,22.83250088806365,78.863876130804
None,None,Gadchiroli,20.101313672053973,80.08662175887252
None,None,Gadhada,21.93737423611901,71.57161298853855
None,None,Gadhinglaj,16.159853653906588,74.37813546814819
None,None,Gadiguda,19.68519589279067,78.7705663060902
None,None,Gadisagada,19.939093612038207,85.59130897788256
None,None,Gadivemula,15.625139795405714,78.3830180490384
None,None,Gadraroad,25.956669965302847,70.52720548157912
None,None,Gadwal,16.201690598581493,77.81355257006244
None,None,Gagret,31.61123211033286,76.07373425508078
None,None,Gaighat,26.13866387587767,85.64175587404398
None,None,Gaighata,22.940670498878063,88.78975403966417
None,None,Gairatganj,23.390564460247283,78.19238970885264
None,None,Gairsain,30.0312642630493,79.32430683359235
None,None,Gaisilet,20.9436197895608,83.28657884988654
None,None,Gaja,30.241494015530318,78.464085952099
None,None,Gajapathinagaram,18.29402776877793,83.34841319618678
None,None,Gajuwaka,17.642919301844504,83.17085285102148
None,None,Gajwel,17.869638768599653,78.68914140705522
None,None,Galiveedu,14.062807835763946,78.53405417842417
None,None,Galiyakot,23.53154617869679,73.9649642960897
None,None,Galore,31.632381869017426,76.43728327235375
None,None,Galsi - I,23.36312030108279,87.57476473164915
None,None,Galsi - Ii,23.297880975333744,87.71315994265876
None,None,Galteshwar,22.86375280859178,73.31514354643669
None,None,Gambegre,25.431089145593404,90.19295867472596
None,None,Gambhiraopet,18.315698212102877,78.58718506329281
None,None,Gamharia,26.043765322844177,86.72912799717469
None,None,Gampalagudem,17.00207796911915,80.4932943596155
None,None,Ganai Gangoli,29.738897506963607,79.92169419855011
None,None,Ganapavaram,16.71065346678782,81.51528372495494
None,None,Ganaur,29.13595568709538,76.99582536074449
None,None,Gandacherra,23.571002972152325,91.8670182319112
None,None,Gandarvakkottai,10.59281187548242,79.03817769114967
None,None,Gande,24.115684017355402,86.47331127868019
None,None,Gandeed,16.920692530635833,77.83580804156409
None,None,Gandepalle,17.129046265636962,81.98576487384827
None,None,Ganderbal,34.32649297560662,74.76765095444564
None,None,Gandevi,20.80681334152688,72.98245361828363
None,None,Gandhari,18.39636945619942,78.07756392315036
None,None,Gandhi Nagar,28.59651018277342,77.27188131340525
None,None,Gandhidham,23.057807012215108,70.14196275813646
None,None,Gandhinagar,23.224592728695992,72.67212674043851
None,None,Gandhwani,22.427628272164338,75.02770216932906
None,None,Gandia,20.76039120107367,85.78053137207002
None,None,Gandimaisamma Dundigal,17.58794416775321,78.41260027010867
None,None,Gandipet,17.362006460596984,78.34934210883357
None,None,Gandlapenta,14.098900314586997,78.26156098416887
None,None,Gangadhara,18.55321743120151,79.00192839498511
None,None,Gangadhara Nellore,13.225648427431574,79.2259725821177
None,None,Gangadtalai,23.2606777304708,74.18137715395257
None,None,Gangajalghati,23.412455601271482,87.11763101698064
None,None,Gangakhed,18.91467893293072,76.74302057635559
None,None,Ganganagar,29.919084860676826,73.84136542275428
None,None,Gangapur,19.785564259528936,75.07453666051501
None,None,Gangapur,19.78080499765043,84.622161864372
None,None,Gangapur,26.444185355389624,76.67107793371284
None,None,Gangaram,17.86471037694357,80.19955937441064
None,None,Gangarampur,25.42563430826834,88.56153503920291
None,None,Gangath,32.21510820071998,75.79017212396744
None,None,Gangavalli,11.445314805755471,78.62426631105349
None,None,Gangavaram,17.35615015871792,81.94781172671992
None,None,Gangavaram,13.234281919305916,78.71951519181218
None,None,Gangawati,15.448747087451759,76.49212399490123
None,None,Gangdhar,23.914743690671983,75.60870118579736
None,None,Gangolihat,29.63534776578194,80.04227622942669
None,None,Gangrar,25.07184836577328,74.63752707487329
None,None,Gangte Circle,27.857798300532412,93.85791676551624
None,None,Gangtok,27.33521299929709,88.63879577412341
None,None,Ganguvarisigadam,18.351768936016267,83.68356140974814
None,None,Gania,20.4587836163521,84.86868483085097
None,None,Ganjam,19.40684141957935,85.03325874423057
None,None,Gannavaram,16.575766279081908,80.77526451397075
None,None,Ganneruvaram,18.35182301724984,79.09107422736076
None,None,Ganoda,23.763036202874176,74.30207889741227
None,None,Gantyada,18.15594694499861,83.24846995165436
None,None,Gara,18.28488493825397,84.01951773454486
None,None,Garabandha,18.896354923701303,84.31955094831213
None,None,Garautha,25.63044933936777,79.24746542017017
None,None,Garbada,22.72873487823748,74.2572299982463
None,None,Garbeta - I,22.867181515604944,87.38085307843991
None,None,Garbeta - Ii,22.7855921773852,87.17552440385815
